captured_at,source_timestamp,product,bid,ask,mid
2026-05-05T21:01:11.087935,2026-05-05T21:01:06.284059+01:00,eur,1.16955,1.16965,1.1696
2026-05-05T21:01:12.156912,2026-05-05T21:01:06.284059+01:00,eur,1.16955,1.16965,1.1696
2026-05-05T21:01:13.230167,2026-05-05T21:01:06.284059+01:00,eur,1.16955,1.16965,1.1696
2026-05-05T21:01:14.305473,2026-05-05T21:01:06.284059+01:00,eur,1.16955,1.16965,1.1696
2026-05-05T21:01:15.412969,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:16.496344,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:17.588552,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:18.690588,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:19.784732,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:20.852960,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:21.913181,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:22.974409,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:24.029187,2026-05-05T21:01:15.163055+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:25.165878,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:26.290134,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:27.376896,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:28.452910,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:29.557523,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:30.671423,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:31.776621,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:32.888891,2026-05-05T21:01:24.595522+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:34.047677,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:35.167093,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:36.281169,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:37.391666,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:38.501618,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:39.618217,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:40.718119,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:41.839910,2026-05-05T21:01:32.904039+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:42.951135,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:44.064713,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:45.162938,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:01:46.285175,2026-05-05T21:01:42.259549+01:00,eur,1.1696,1.16965,1.169625
