date,open_hour,opened,held_product,held_strategy,gross_final_net,switches,switch_cost,net_after_switch_cost,snapshot_count
2026-04-20,0,True,EURAUD_C,breakout_2_tp20.0_sl20.0,360.0,2,100.0,260.0,7
2026-04-20,1,True,EURAUD_C,breakout_2_tp20.0_sl20.0,360.0,2,100.0,260.0,7
2026-04-20,2,True,EURAUD_C,breakout_2_tp20.0_sl20.0,360.0,1,50.0,310.0,7
2026-04-20,3,True,EURAUD_C,breakout_2_tp20.0_sl20.0,360.0,1,50.0,310.0,7
